ExhibitionTitle,Date,ExhibitionURL,DisplayName,Nationality,ConstituentBeginDate,ConstituentEndDate,Gender,ConstituentURL
Good Design,1950,moma.org/calendar/exhibitions/1714,Fred Tydor,,,,,moma.org/artists/61698
Good Design,1950,moma.org/calendar/exhibitions/1714,Paavo Tynell,,,,,moma.org/artists/64191
Good Design,1950,moma.org/calendar/exhibitions/1714,Jorn Utzon,Danish,1918,2008,Male,moma.org/artists/22938
Good Design,1950,moma.org/calendar/exhibitions/1714,Hendrik Van Keppel,American,1914,,Male,moma.org/artists/22676
Good Design,1950,moma.org/calendar/exhibitions/1714,Harold E. Wadely,,,,,moma.org/artists/64188
Good Design,1950,moma.org/calendar/exhibitions/1714,Dickman Walker,,,,,moma.org/artists/64336
Good Design,1950,moma.org/calendar/exhibitions/1714,Don Wallance,American,1909,1990,Male,moma.org/artists/6228
Good Design,1950,moma.org/calendar/exhibitions/1714,Harry Mohr Weese,American,1915,1998,Male,moma.org/artists/6280
Good Design,1950,moma.org/calendar/exhibitions/1714,Sidney J. Weg,,,,,moma.org/artists/62397
Good Design,1950,moma.org/calendar/exhibitions/1714,Leona Whiteman,,,,,moma.org/artists/61549
Good Design,1950,moma.org/calendar/exhibitions/1714,Seth E. Wibling,,,,,moma.org/artists/62406
Good Design,1950,moma.org/calendar/exhibitions/1714,Marguerite Wildenhain,American,1896,1985,Female,moma.org/artists/6366
Good Design,1950,moma.org/calendar/exhibitions/1714,Edward Wormley,American,1907,1995,Male,moma.org/artists/6452
Good Design,1950,moma.org/calendar/exhibitions/1714,Henry Wright,,,,,moma.org/artists/61484
Good Design,1950,moma.org/calendar/exhibitions/1714,Russel Wright,American,1904,1976,Male,moma.org/artists/6460
Good Design,1950,moma.org/calendar/exhibitions/1714,David Wurster,,,,,moma.org/artists/64362
Good Design,1950,moma.org/calendar/exhibitions/1714,Morris Zerner,Austrian,,,Male,moma.org/artists/6562
"New Talent Exhibition in the Penthouse: Bunce, Johnston, and Mundt",1950,moma.org/calendar/exhibitions/3274,Louis Bunce,American,1907,1983,Male,moma.org/artists/863
"New Talent Exhibition in the Penthouse: Bunce, Johnston, and Mundt",1950,moma.org/calendar/exhibitions/3274,Ynez Johnston,American,1920,,Female,moma.org/artists/2929
"New Talent Exhibition in the Penthouse: Bunce, Johnston, and Mundt",1950,moma.org/calendar/exhibitions/3274,Ernest Mundt,,,,,moma.org/artists/66369
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Darrel Austin,American,1907,1994,Male,moma.org/artists/244
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Camille Bombois,French,1883,1970,Male,moma.org/artists/652
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Mario Carreño,Chilean,1913,1999,Male,moma.org/artists/988
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,John Bernard Flannagan,American,1898,1942,Male,moma.org/artists/1908
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Chaim Gross,American,1904,1991,Male,moma.org/artists/2364
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Roberto Matta,Chilean,1911,2002,Male,moma.org/artists/3842
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Amelia Peláez del Casal,Cuban,1896,1968,Female,moma.org/artists/4541
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Irene Rice Pereira,American,1907,1971,Female,moma.org/artists/4553
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Jackson Pollock,American,1912,1956,Male,moma.org/artists/4675
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Karl Priebe,,,,,moma.org/artists/64228
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Ad Reinhardt,American,1913,1967,Male,moma.org/artists/4856
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Jeanne Riddle,,,,,moma.org/artists/66430
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Mark Rothko,American,1903,1970,Male,moma.org/artists/5047
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,Elsa Schmid,American,1897,1970,Female,moma.org/artists/5227
Children's Holiday Carnival of Modern Art,1950,moma.org/calendar/exhibitions/3275,William Zorach,American,1889,1966,Male,moma.org/artists/6582
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Josef Albers,American,1888,1976,Male,moma.org/artists/97
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,William Baziotes,American,1912,1963,Male,moma.org/artists/406
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,James Brooks,American,1906,1992,Male,moma.org/artists/798
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Byron Browne,American,1907,1961,Male,moma.org/artists/814
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Patrick Henry Bruce,American,1881,1936,Male,moma.org/artists/821
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Alexander Calder,American,1898,1976,Male,moma.org/artists/922
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Kenneth Callahan,American,1905,1986,Male,moma.org/artists/925
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Arthur B. Carles,American,1882,1952,Male,moma.org/artists/972
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Giorgio Cavallon,American,1904,1989,Male,moma.org/artists/1042
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Calvert Coggeshall,American,1907,1990,Male,moma.org/artists/62904
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Robert Conover,American,,,Male,moma.org/artists/1218
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,John Covert,American,1882,1960,Male,moma.org/artists/1280
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Ralston Crawford,American,1906,1978,Male,moma.org/artists/1298
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Stuart Davis,American,1892,1964,Male,moma.org/artists/1412
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Worden Day,American,,,Female,moma.org/artists/1419
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Willem de Kooning,American,1904,1997,Male,moma.org/artists/3213
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Burgoyne Diller,American,1906,1965,Male,moma.org/artists/1546
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Arthur Dove,American,1880,1946,Male,moma.org/artists/1602
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Katherine S. Dreier,American,1877,1952,Female,moma.org/artists/16479
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Jimmy Ernst,American,1920,1984,Male,moma.org/artists/1751
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Lyonel Feininger,American,1871,1956,Male,moma.org/artists/1832
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Herbert Ferber,American,1906,1991,Male,moma.org/artists/1851
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,John Ferren,American,1905,1970,Male,moma.org/artists/1860
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Sue Fuller,American,1914,,Female,moma.org/artists/2032
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Albert Eugene Gallatin,American,1881,1952,Male,moma.org/artists/2057
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Fritz Glarner,American,1899,1972,Male,moma.org/artists/2186
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Maurice Golubov,,,,,moma.org/artists/62906
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Arshile Gorky,American,1904,1948,Male,moma.org/artists/2252
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Balcomb Greene,American,1904,1990,Male,moma.org/artists/2321
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Gertrude Greene,American,1904,1956,Female,moma.org/artists/2322
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Peter Grippe,American,1912,2002,Male,moma.org/artists/2347
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Philip Guston,American,1913,1980,Male,moma.org/artists/2419
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Marsden Hartley,American,1877,1943,Male,moma.org/artists/2521
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,John Heliker,American,1909,2000,Male,moma.org/artists/2585
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Hans Hofmann,American,1880,1966,Male,moma.org/artists/2698
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Carl Holty,American,1900,1973,Male,moma.org/artists/2713
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Charles Howard,,,,Male,moma.org/artists/64762
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Gerome Kamrowski,American,1914,2004,Male,moma.org/artists/2977
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Adaline Kent,,,,,moma.org/artists/62909
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,William Kienbusch,American,1914,1980,Male,moma.org/artists/3087
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Karl Knaths,American,1891,1971,Male,moma.org/artists/3159
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Ibram Lassaw,American,1913,2003,Male,moma.org/artists/3400
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Edmund Lewandowski,,,,,moma.org/artists/63098
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Norman Lewis,American,1909,1979,Male,moma.org/artists/3524
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Richard Lippold,American,1915,2002,Male,moma.org/artists/3566
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Seymour Lipton,American,1903,1986,Male,moma.org/artists/3567
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Stanton Macdonald-Wright,American,1890,1973,Male,moma.org/artists/3663
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Man Ray,American,1890,1976,Male,moma.org/artists/3716
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,John Marin,American,1870,1953,Male,moma.org/artists/3770
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,George McNeil,American,1908,1995,Male,moma.org/artists/3894
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Evsa Model,American,1900,,Male,moma.org/artists/4035
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Randall Morgan,,,,,moma.org/artists/62912
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,George L. K. Morris,American,1905,1975,Male,moma.org/artists/4105
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Robert Motherwell,American,1915,1991,Male,moma.org/artists/4126
Abstract Painting and Sculpture in America,1951,moma.org/calendar/exhibitions/1989,Isamu Noguchi,American,1904,1988,Male,moma.org/artists/4324
